# Lines starting '# literal-ok:' annotate the next row for spira/literal-lint.sh; drop them with grep -v '^# literal-ok'.
# REDACTED for spira/inventory.sh: in four test-inventory.sh labels, the path tokens that suite
# plants as offenders are written <home-user-path> and <workspaces-path>. No count changed.
suite	label	parallel:fail	parallel:no-assertions	parallel:ok	serial:fail	serial:no-assertions	serial:ok
test-verify-asks.sh	and names the bead	0	0	60	0	0	0
test-verify-asks.sh	and names the issue type	0	0	15	0	0	0
test-verify-asks.sh	and quotes the command itself	0	0	15	0	0	0
test-verify-asks.sh	and says closed	0	0	15	0	0	0
test-verify-asks.sh	bead is closed after sweep	0	0	15	0	0	0
test-verify-asks.sh	bead is open before sweep	0	0	15	0	0	0
test-verify-asks.sh	bead stays open without --apply	0	0	15	0	0	0
test-verify-asks.sh	but the close confirmation is absent	0	0	15	0	0	0
test-verify-asks.sh	close reason cites the VERIFY command	0	0	15	0	0	0
test-verify-asks.sh	mislabelled epic is reported	0	0	15	0	0	0
test-verify-asks.sh	mislabelled epic stays open	0	0	15	0	0	0
test-verify-asks.sh	non-zero check is reported as 'still open'	0	0	15	0	0	0
test-verify-asks.sh	summary shows zero asks with a check	0	0	15	0	0	0
test-watch-notify.sh	-	0	3	0	0	0	0
test-watch-notify.sh	a box with no systemd answer reports no unwell watcher	0	0	30	0	0	0
test-watch-notify.sh	a drained stream wakes nobody	0	0	1	0	0	0
test-watch-notify.sh	a finding does not leave the unit red	0	0	41	0	0	0
test-watch-notify.sh	a first sighting wakes nobody	0	0	1	0	0	0
test-watch-notify.sh	a fresh stamp does not escalate	0	0	31	0	0	0
test-watch-notify.sh	a healthy daemon escalates nothing	0	0	30	0	0	0
test-watch-notify.sh	a later pass before the threshold is still silent	0	0	41	0	0	0
test-watch-notify.sh	a malformed manifest is neither a pass nor a finding	0	0	41	0	0	0
test-watch-notify.sh	a malformed stamp falls back to first sighting	0	0	31	0	0	0
test-watch-notify.sh	a manifest that is not there is refused	0	0	41	0	0	0
test-watch-notify.sh	a matured backlog wakes the reader	0	0	1	0	0	0
test-watch-notify.sh	a new backlog escalates	0	0	41	0	0	0
test-watch-notify.sh	a new backlog wakes again	0	0	1	0	0	0
test-watch-notify.sh	a recovered watcher escalates nothing	0	0	30	0	0	0
test-watch-notify.sh	a second outage is heard	0	0	30	0	0	0
test-watch-notify.sh	a second pass over the same backlog escalates again	0	0	41	0	0	0
test-watch-notify.sh	a stamp already past the threshold escalates on FIRST sighting	0	0	31	0	0	0
test-watch-notify.sh	a standing backlog wakes once	0	0	1	0	0	0
test-watch-notify.sh	a standing fault does not ask again	0	0	30	0	0	0
test-watch-notify.sh	a threshold that is not a number is refused	0	0	41	0	0	0
test-watch-notify.sh	a wake that cannot run says so	0	0	1	0	0	0
test-watch-notify.sh	a watcher just gone unwell is not escalated yet	0	0	30	0	0	0
test-watch-notify.sh	an active unit that fails its probe is escalated	0	0	30	0	0	0
test-watch-notify.sh	an empty filter is refused, not read as matching everything	0	0	41	0	0	0
test-watch-notify.sh	an empty log escalates nothing	0	0	41	0	0	0
test-watch-notify.sh	an escalation path that refuses is a broken mechanism, not a clean pass	0	0	41	0	0	0
test-watch-notify.sh	an event arriving behind it does not ask again	0	0	41	0	0	0
test-watch-notify.sh	an off row is not an event	0	0	41	0	0	0
test-watch-notify.sh	an unexpected argument is refused	0	0	41	0	0	0
test-watch-notify.sh	an unread backlog and a dead watcher both escalate	0	0	30	0	0	0
test-watch-notify.sh	an unstamped line still waits for a second sighting	0	0	31	0	0	0
test-watch-notify.sh	and a default that says what to do	0	0	30	0	0	0
test-watch-notify.sh	and a default, because an ask without one makes the operator decide from scratch	0	0	41	0	0	0
test-watch-notify.sh	and a pass happens several times inside it	0	0	40	0	0	0
test-watch-notify.sh	and a reader latching afterwards still gets the event	0	0	41	0	0	0
test-watch-notify.sh	and a third	0	0	41	0	0	0
test-watch-notify.sh	and an identical one, after the first was cleared, is heard again	0	0	41	0	0	0
test-watch-notify.sh	and ask nothing	0	0	41	0	0	0
test-watch-notify.sh	and asks nothing	0	0	214	0	0	0
test-watch-notify.sh	and asks nothing yet	0	0	31	0	0	0
test-watch-notify.sh	and does not error	12	0	19	0	0	0
test-watch-notify.sh	and does not stumble over its unnamed log	13	0	28	0	0	0
test-watch-notify.sh	and enabled the notify timer	0	0	40	0	0	0
test-watch-notify.sh	and escalated	0	0	41	0	0	0
test-watch-notify.sh	and escalates on the next pass, as before	0	0	31	0	0	0
test-watch-notify.sh	and it is a second ask, not a suppressed one	0	0	41	0	0	0
test-watch-notify.sh	and it names the command that hands over the rest	0	0	41	0	0	0
test-watch-notify.sh	and it records where the oldest actionable line is	0	0	41	0	0	0
test-watch-notify.sh	and it says the events reach nobody	0	0	41	0	0	0
test-watch-notify.sh	and it says which line	0	0	41	0	0	0
test-watch-notify.sh	and its clock is cleared	0	0	30	0	0	0
test-watch-notify.sh	and names the escape hatch	0	0	41	0	0	0
test-watch-notify.sh	and names the watcher to latch	0	0	1	0	0	0
test-watch-notify.sh	and niced	0	0	41	0	0	0
test-watch-notify.sh	and none into the timer	0	0	41	0	0	0
test-watch-notify.sh	and nothing is asked on the strength of it	0	0	41	0	0	0
test-watch-notify.sh	and nothing was asked	0	0	41	0	0	0
test-watch-notify.sh	and nothing was recorded as asked	0	0	41	0	0	0
test-watch-notify.sh	and raises exactly one ask	0	0	31	0	0	0
test-watch-notify.sh	and says what it must be	0	0	41	0	0	0
test-watch-notify.sh	and so is the suppression	0	0	41	0	0	0
test-watch-notify.sh	and so is the timer	0	0	41	0	0	0
test-watch-notify.sh	and starts no clock it cannot justify	0	0	30	0	0	0
test-watch-notify.sh	and still asks nothing	0	0	41	0	0	0
test-watch-notify.sh	and the age reported is the stamp's, not zero	0	0	31	0	0	0
test-watch-notify.sh	and the ask carries systemd's restart count	0	0	30	0	0	0
test-watch-notify.sh	and the ask carries the event itself	0	0	41	0	0	0
test-watch-notify.sh	and the ask carries the probe's own words	0	0	30	0	0	0
test-watch-notify.sh	and the event finally reaches somebody	0	0	41	0	0	0
test-watch-notify.sh	and the first still there	0	0	41	0	0	0
test-watch-notify.sh	and the last line the watcher wrote	0	0	30	0	0	0
test-watch-notify.sh	and the same command finds a matured event when there is one	0	0	41	0	0	0
test-watch-notify.sh	and the second one asks as well	0	0	41	0	0	0
test-watch-notify.sh	and the unit files are installed	0	0	40	0	0	0
test-watch-notify.sh	as two asks, not one	0	0	30	0	0	0
test-watch-notify.sh	but no further ask was raised	0	0	41	0	0	0
test-watch-notify.sh	but not the service behind it	0	0	40	0	0	0
test-watch-notify.sh	but the clock has started	0	0	30	0	0	0
test-watch-notify.sh	but the listing is capped	0	0	41	0	0	0
test-watch-notify.sh	carrying what it was holding all along	0	0	41	0	0	0
test-watch-notify.sh	eve	0	0	1	0	0	0
test-watch-notify.sh	every path in it came from configuration	0	0	40	0	0	0
test-watch-notify.sh	exactly once	0	0	71	0	0	0
test-watch-notify.sh	fifty lines of shipped-vocabulary progress escalate nothing	0	0	41	0	0	0
test-watch-notify.sh	from two separate suppression stamps	0	0	30	0	0	0
test-watch-notify.sh	it is CPU-fenced	0	0	41	0	0	0
test-watch-notify.sh	it runs the dispatcher's notify verb	0	0	41	0	0	0
test-watch-notify.sh	no clock was even started	0	0	41	0	0	0
test-watch-notify.sh	no escalation path at all is a broken mechanism too	0	0	41	0	0	0
test-watch-notify.sh	no placeholder survives into the unit	0	0	41	0	0	0
test-watch-notify.sh	nor start a clock for a watcher that cannot tick	0	0	41	0	0	0
test-watch-notify.sh	once it has been unwell for the threshold, it escalates	0	0	30	0	0	0
test-watch-notify.sh	once it has matured, it escalates	0	0	41	0	0	0
test-watch-notify.sh	once the path is repaired the same backlog is delivered	0	0	41	0	0	0
test-watch-notify.sh	rather than silently never firing	0	0	41	0	0	0
test-watch-notify.sh	so no suppression was written	0	0	41	0	0	0
test-watch-notify.sh	still reporting the condition	0	0	41	0	0	0
test-watch-notify.sh	the clock is gone	0	0	41	0	0	0
test-watch-notify.sh	the count is stated in full	0	0	41	0	0	0
test-watch-notify.sh	the decoy line is not in the evidence	0	0	41	0	0	0
test-watch-notify.sh	the first occurrence is escalated	0	0	41	0	0	0
test-watch-notify.sh	the first sighting does not escalate	0	0	41	0	0	0
test-watch-notify.sh	the first watcher asks	0	0	41	0	0	0
test-watch-notify.sh	the install ran	0	0	40	0	0	0
test-watch-notify.sh	the oldest stamp decides, not the newest	0	0	31	0	0	0
test-watch-notify.sh	the renderer produced units	0	0	41	0	0	0
test-watch-notify.sh	the run says so with no error	13	0	28	0	0	0
test-watch-notify.sh	the service is rendered	0	0	41	0	0	0
test-watch-notify.sh	the threshold has a default	0	0	40	0	0	0
test-watch-notify.sh	the timer states a period in minutes	0	0	40	0	0	0
test-watch-notify.sh	the unread count is untouched by three escalating passes	0	0	41	0	0	0
test-watch-notify.sh	though the report does count it	0	0	41	0	0	0
test-watch-notify.sh	which is the one ask so far	0	0	41	0	0	0
test-watch-notify.sh	which names the second-copy case	0	0	30	0	0	0
test-watch-notify.sh	while a watcher that IS installed is still heard	0	0	41	0	0	0
test-watch-notify.sh	with both watchers in the report	0	0	41	0	0	0
test-watch-notify.sh	with no error	12	0	18	0	0	0
test-watch-notify.sh	with the log drained there is nothing to escalate	0	0	41	0	0	0
test-watch-notify.sh	with the uninstalled row absent from the report	0	0	41	0	0	0
test-watch-notify.sh	with the usage	0	0	41	0	0	0
test-watch-notify.sh	without paging the operator below the notify age	0	0	1	0	0	0
test-watch-refresh.sh	-	0	3	0	0	0	0
test-watch-refresh.sh	--dry-run exits clean	0	0	5	0	0	0
test-watch-refresh.sh	a library beside its target	0	0	5	0	0	0
test-watch-refresh.sh	a log beside its target	0	0	5	0	0	0
test-watch-refresh.sh	a malformed manifest fails the pass	0	0	5	0	0	0
test-watch-refresh.sh	a manifest with no daemon row is not an error	0	0	5	0	0	0
test-watch-refresh.sh	a non-template supervised unit is NOT terminated	0	0	5	0	0	0
test-watch-refresh.sh	a quiet pass leaves it alone	0	0	5	0	0	0
test-watch-refresh.sh	a restart that FAILED is not counted	0	0	5	0	0	0
test-watch-refresh.sh	a restarting pass costs one exec more, and no more than that	0	0	5	0	0	0
test-watch-refresh.sh	a session tail is NOT terminated (it is a reader)	0	0	5	0	0	0
test-watch-refresh.sh	a start time it cannot read is not guessed at	0	0	5	0	0	0
test-watch-refresh.sh	a steady pass is exactly two execs	0	0	5	0	0	0
test-watch-refresh.sh	a systemctl that will not answer fails the pass	0	0	5	0	0	0
test-watch-refresh.sh	an argument it does not know is refused	0	0	5	0	0	0
test-watch-refresh.sh	an inactive unit is left alone even when stale	0	0	5	0	0	0
test-watch-refresh.sh	an unrelated file in the harness	0	0	5	0	0	0
test-watch-refresh.sh	and every one came from configuration	0	0	5	0	0	0
test-watch-refresh.sh	and every restart names the file behind it	0	0	5	0	0	0
test-watch-refresh.sh	and it cannot hang forever	0	0	5	0	0	0
test-watch-refresh.sh	and it did stat the files	0	0	5	0	0	0
test-watch-refresh.sh	and it is niced	0	0	5	0	0	0
test-watch-refresh.sh	and it is reported	0	0	5	0	0	0
test-watch-refresh.sh	and it opens no database, and runs no other program	0	0	5	0	0	0
test-watch-refresh.sh	and it says which unit and what it got	0	0	5	0	0	0
test-watch-refresh.sh	and it was asked about all the same	0	0	5	0	0	0
test-watch-refresh.sh	and names it	0	0	5	0	0	0
test-watch-refresh.sh	and never even asks systemd	0	0	5	0	0	0
test-watch-refresh.sh	and never restarted	0	0	5	0	0	0
test-watch-refresh.sh	and not mentioning the non-template supervised pid	0	0	5	0	0	0
test-watch-refresh.sh	and not mentioning the session tail	0	0	5	0	0	0
test-watch-refresh.sh	and not mentioning the supervised pid	0	0	5	0	0	0
test-watch-refresh.sh	and nothing is asked of systemd	0	0	5	0	0	0
test-watch-refresh.sh	and one stat	0	0	5	0	0	0
test-watch-refresh.sh	and restarts nothing	0	0	15	0	0	0
test-watch-refresh.sh	and restarts the stale unit	0	0	5	0	0	0
test-watch-refresh.sh	and says nothing	0	0	5	0	0	0
test-watch-refresh.sh	and sends no signal	0	0	5	0	0	0
test-watch-refresh.sh	and sourcing watchd.sh printed no manifest of its own	0	0	5	0	0	0
test-watch-refresh.sh	and the message names the file that caused it	0	0	5	0	0	0
test-watch-refresh.sh	and the message names the program, not the command	0	0	5	0	0	0
test-watch-refresh.sh	and the meter does not move	0	0	5	0	0	0
test-watch-refresh.sh	and the second writes 2	0	0	5	0	0	0
test-watch-refresh.sh	and the service behind it is not	0	0	5	0	0	0
test-watch-refresh.sh	but it did ask systemd	0	0	5	0	0	0
test-watch-refresh.sh	but it is said out loud	0	0	5	0	0	0
test-watch-refresh.sh	but says what it would do	0	0	10	0	0	0
test-watch-refresh.sh	conf.sh	0	0	5	0	0	0
test-watch-refresh.sh	it is CPU-fenced	0	0	5	0	0	0
test-watch-refresh.sh	it restarts nothing	0	0	5	0	0	0
test-watch-refresh.sh	it runs	0	0	5	0	0	0
test-watch-refresh.sh	its own target	0	0	5	0	0	0
test-watch-refresh.sh	naming the orphan pid in the output	0	0	5	0	0	0
test-watch-refresh.sh	no placeholder survives into it	0	0	5	0	0	0
test-watch-refresh.sh	nothing it needed was missing from the shims	0	0	5	0	0	0
test-watch-refresh.sh	nothing touched at all	0	0	5	0	0	0
test-watch-refresh.sh	one show for every unit at once	0	0	5	0	0	0
test-watch-refresh.sh	one systemctl	0	0	5	0	0	0
test-watch-refresh.sh	reap pass exits clean	0	0	5	0	0	0
test-watch-refresh.sh	state the watcher writes while running	0	0	5	0	0	0
test-watch-refresh.sh	the config file in force	0	0	5	0	0	0
test-watch-refresh.sh	the dispatcher it is started through	0	0	5	0	0	0
test-watch-refresh.sh	the first restart writes 1	0	0	5	0	0	0
test-watch-refresh.sh	the log row is never asked about	0	0	5	0	0	0
test-watch-refresh.sh	the manifest	0	0	5	0	0	0
test-watch-refresh.sh	the orphan watch-answers.sh is terminated	0	0	5	0	0	0
test-watch-refresh.sh	the pass exits clean	0	0	5	0	0	0
test-watch-refresh.sh	the path extractor found paths to judge	0	0	5	0	0	0
test-watch-refresh.sh	the program is taken from the target's first word	0	0	5	0	0	0
test-watch-refresh.sh	the program itself is among the files stat'ed	0	0	5	0	0	0
test-watch-refresh.sh	the refresh timer is enabled	0	0	5	0	0	0
test-watch-refresh.sh	the service is installed	0	0	5	0	0	0
test-watch-refresh.sh	the stub recorded an install	0	0	5	0	0	0
test-watch-refresh.sh	the template supervised unit is NOT terminated	0	0	5	0	0	0
test-watch-refresh.sh	the timer fires every minute	0	0	5	0	0	0
test-watch-refresh.sh	the unit's own ExecStart, wherever it points	0	0	5	0	0	0
test-watch-refresh.sh	unchanged, it is left alone	0	0	5	0	0	0
test-watch-refresh.sh	watchd exec outside any spira-watch unit IS a reap target	0	0	5	0	0	0
test-watch-refresh.sh	with a usage line	0	0	5	0	0	0
test-watch-unit-restart.sh	-	0	3	0	0	0	0
test-watch-unit-restart.sh	every restart directive is present (positive control): Restart=always RestartSec=15 burst=5 window=Ns	0	0	3	0	0	0
test-watch-unit-restart.sh	the StartLimit directives are in [Unit], where systemd reads them	0	0	3	0	0	0
test-watch-unit-restart.sh	the burst limiter can fire: 5 starts span 60s, window is Ns	0	0	3	0	0	0
test-watch-unit-restart.sh	the restart policy is unconditional, so the limiter is what stops a loop	0	0	3	0	0	0
test-watch-unit-restart.sh	the watcher unit template is readable	0	0	3	0	0	0
test-watchd-halt-health.sh	-	0	3	0	0	0	0
test-watchd-halt-health.sh	DEGRADED absent with halt stamp	0	0	4	0	0	6
test-watchd-halt-health.sh	DEGRADED appears in status output	0	0	4	0	0	6
test-watchd-halt-health.sh	HALTED absent without halt stamp	0	0	4	0	0	6
test-watchd-halt-health.sh	HALTED appears in status output	0	0	4	0	0	6
test-watchd-halt-health.sh	escalation fires without halt stamp	0	0	4	4	0	2
test-watchd-halt-health.sh	no escalation with halt stamp	0	0	4	0	0	6
test-watchd-halt-health.sh	unhealthy file cleared on halt	0	0	4	0	0	6
test-watchd-health-ids.sh	-	0	3	0	0	0	0
test-watchd-health-ids.sh	correct-prefix file exits 0	0	0	6	0	0	0
test-watchd-health-ids.sh	fallback with correct prefix exits 0	0	0	6	0	0	0
test-watchd-health-ids.sh	fallback with wrong prefix exits 1	0	0	6	0	0	0
test-watchd-health-ids.sh	missing file exits 1	0	0	6	0	0	0
test-watchd-health-ids.sh	missing file message says does not exist	0	0	6	0	0	0
test-watchd-health-ids.sh	no-match file exits 1	0	0	6	0	0	0
test-watchd-health-ids.sh	no-match message names the db prefix	0	0	6	0	0	0
test-watchd-health-ids.sh	wrong prefix message identifies the prefix	0	0	6	0	0	0
test-watchd-prune.sh	-	0	1	0	0	0	0
test-watchd-prune.sh	absent dir exits 0	0	0	4	0	0	0
test-watchd-prune.sh	active cursor preserved	0	0	4	0	0	0
test-watchd-prune.sh	active lock preserved	0	0	4	0	0	0
test-watchd-prune.sh	active pending preserved	0	0	4	0	0	0
test-watchd-prune.sh	bad manifest exits non-zero	0	0	4	0	0	0
test-watchd-prune.sh	prune exits 0	0	0	4	0	0	0
test-watchd-prune.sh	retired cursor exists before prune	0	0	4	0	0	0
test-watchd-prune.sh	retired cursor removed	0	0	4	0	0	0
test-watchd-prune.sh	retired lock exists before prune	0	0	4	0	0	0
test-watchd-prune.sh	retired lock removed	0	0	4	0	0	0
test-watchd-prune.sh	retired pending exists before prune	0	0	4	0	0	0
test-watchd-prune.sh	retired pending removed	0	0	4	0	0	0
test-watchd-prune.sh	stale lock untouched after bad-manifest prune	0	0	4	0	0	0
test-watchd-tail.sh	-	0	3	0	0	0	0
test-watchd-tail.sh	a later reader takes it cleanly	0	0	7	4	0	2
test-watchd-tail.sh	a second tail refuses	0	0	7	4	0	2
test-watchd-tail.sh	and names its own override	0	0	7	4	0	2
test-watchd-tail.sh	and refuses at once, so a Monitor ends	0	0	7	0	0	6
test-watchd-tail.sh	and says why	0	0	7	0	0	6
test-watchd-tail.sh	and the lock is free again	0	0	7	0	0	6
test-watchd-tail.sh	and the lock names the challenger	0	0	7	4	0	2
test-watchd-tail.sh	and the old reader got none of it	0	0	7	0	0	6
test-watchd-tail.sh	no reader process is left behind	0	0	7	0	0	6
test-watchd-tail.sh	peek --takeover is refused	0	0	7	0	0	6
test-watchd-tail.sh	the event is delivered exactly once	0	0	7	4	0	2
test-watchd-tail.sh	the first reader holds the lock	0	0	7	4	0	2
test-watchd-tail.sh	the incumbent is gone	0	0	7	0	0	6
test-watchd-tail.sh	the next event goes only to the new reader	0	0	7	4	0	2
test-watchd-tail.sh	the refusal names the holder	0	0	7	4	0	2
test-watchd-unit-name.sh	-	0	3	0	0	0	0
test-watchd-unit-name.sh	template != installed (prod)	0	0	34	0	0	0
test-watchd-unit-name.sh	template != installed (test)	0	0	34	0	0	0
test-watchd-unit-name.sh	watch_unit_name answers prod	0	0	34	0	0	0
test-watchd-unit-name.sh	watch_unit_name answers staging	0	0	34	0	0	0
test-watchd-unit-name.sh	watch_unit_name answers test	0	0	34	0	0	0
test-watchd-unit-name.sh	watch_unit_name cockpit prod	0	0	34	0	0	0
test-watchd-unit-name.sh	watch_unit_name cockpit staging	0	0	34	0	0	0
test-watchd-unit-name.sh	watch_unit_name cockpit test	0	0	34	0	0	0
test-watchd-unit-name.sh	watch_unit_name testview prod	0	0	34	0	0	0
test-watchd-unit-name.sh	watch_unit_name testview staging	0	0	34	0	0	0
test-watchd-unit-name.sh	watch_unit_name testview test	0	0	34	0	0	0
test-watchd-unit-name.sh	watchd queries non-template for answers	0	0	34	0	0	0
test-watchd-unit-name.sh	watchd queries non-template for cockpit-status	0	0	34	0	0	0
test-watchd-unit-name.sh	watchd queries non-template for testview	0	0	34	0	0	0
test-watchd-unit-name.sh	watchd queries per-instance for answers	0	0	34	0	0	0
test-watchd-unit-name.sh	watchd queries per-instance for cockpit-status	0	0	34	0	0	0
test-watchd-unit-name.sh	watchd queries per-instance for testview	0	0	34	0	0	0
test-watchtower-lapse.sh	-	0	3	0	0	0	0
test-watchtower-lapse.sh	--show does not create the marker	0	0	5	0	0	0
test-watchtower-lapse.sh	a planted lapse appears in the snapshot	0	0	5	0	0	0
test-watchtower-lapse.sh	a record at or before the marker is filtered	0	0	5	0	0	0
test-watchtower-lapse.sh	a record newer than the marker appears	0	0	5	0	0	0
test-watchtower-lapse.sh	after the marker advances, the old record is not shown	0	0	5	0	0	0
test-watchtower-lapse.sh	an unreadable directory renders ?	0	0	5	0	0	0
test-watchtower-lapse.sh	and does not claim none since	0	0	5	0	0	0
test-watchtower-lapse.sh	and the bead id appears in the record	0	0	5	0	0	0
test-watchtower-lapse.sh	and the record's last-action field is present	0	0	5	0	0	0
test-watchtower-lapse.sh	and the record's quiet field is present	0	0	5	0	0	0
test-watchtower-lapse.sh	and the section heading is present	0	0	5	0	0	0
test-watchtower-lapse.sh	and the section heading is still present	0	0	5	0	0	0
test-watchtower-lapse.sh	and the section renders none since last sweep	0	0	5	0	0	0
test-watchtower-lapse.sh	both records appear	0	0	5	0	0	0
test-watchtower-lapse.sh	empty directory renders 'none since last sweep'	0	0	5	0	0	0
test-watchtower-lapse.sh	first lapse appears	0	0	5	0	0	0
test-watchtower-lapse.sh	no directory does not render ?	0	0	5	0	0	0
test-watchtower-lapse.sh	no directory renders 'none since last sweep'	0	0	5	0	0	0
test-watchtower-lapse.sh	no lapses says none since last sweep	0	0	5	0	0	0
test-watchtower-lapse.sh	one lapse names the count in the section	0	0	5	0	0	0
test-watchtower-lapse.sh	second lapse appears	0	0	5	0	0	0
test-watchtower-lapse.sh	snapshot still carries: Can this snapshot be believed	0	0	5	0	0	0
test-watchtower-lapse.sh	snapshot still carries: Lapsed aeons	0	0	5	0	0	0
test-watchtower-lapse.sh	snapshot still carries: The Sending	0	0	5	0	0	0
test-watchtower-lapse.sh	snapshot still carries: The far end	0	0	5	0	0	0
test-watchtower-lapse.sh	snapshot still carries: The menu	0	0	5	0	0	0
test-watchtower-lapse.sh	snapshot still carries: The workers	0	0	5	0	0	0
test-watchtower-lapse.sh	without a marker, all records appear	0	0	5	0	0	0
test-watchtower-lapse.sh	wt_file advances the marker	0	0	5	0	0	0
test-watchtower.sh	-	0	3	0	0	0	0
test-watchtower.sh	? SP_DUP_REFS never fires escalation	0	0	11	0	0	0
test-watchtower.sh	? oldest-unsent never fires escalation even at threshold 0	0	0	11	0	0	0
test-watchtower.sh	? unadopted never fires escalation	0	0	11	0	0	0
test-watchtower.sh	DEDUP subject names the detection	0	0	11	0	0	0
test-watchtower.sh	SPIRA_DRAIN_WARN_MINS=0 escalates immediately	0	0	11	0	0	0
test-watchtower.sh	SP_DUP_BEADS renders	0	0	11	0	0	0
test-watchtower.sh	SP_DUP_REFS renders in the graph	0	0	11	0	0	0
test-watchtower.sh	SP_DUP_REFS value renders	0	0	11	0	0	0
test-watchtower.sh	SP_DUP_REFS=0 does not fire escalation	0	0	11	0	0	0
test-watchtower.sh	SP_DUP_REFS=0 renders as 0, not ?	0	0	11	0	0	0
test-watchtower.sh	SP_ORPHAN_WORK renders	0	0	6	0	0	0
test-watchtower.sh	SP_ORPHAN_WORK=0 renders as 0, not ?	0	0	6	0	0	0
test-watchtower.sh	SP_REPO_ABSENT renders in the graph	0	0	11	0	0	0
test-watchtower.sh	SP_REPO_ABSENT=0 renders as 0, not ?	0	0	11	0	0	0
test-watchtower.sh	SP_REPO_UNMAPPED renders in the graph	0	0	11	0	0	0
test-watchtower.sh	SP_REPO_UNMAPPED=0 renders as 0, not ?	0	0	11	0	0	0
test-watchtower.sh	SP_SENT_FAILED renders	0	0	11	0	0	0
test-watchtower.sh	SP_SENT_FAILED value renders	0	0	11	0	0	0
test-watchtower.sh	SP_SENT_FAILED=0 renders as 0, not ?	0	0	11	0	0	0
test-watchtower.sh	SP_UNADOPTED renders	0	0	11	0	0	0
test-watchtower.sh	SP_UNADOPTED value renders	0	0	11	0	0	0
test-watchtower.sh	SP_UNADOPTED=0 does not fire escalation	0	0	11	0	0	0
test-watchtower.sh	SP_UNADOPTED=0 renders as 0, not ?	0	0	11	0	0	0
test-watchtower.sh	SP_UNSENT renders in the Sending section	0	0	11	0	0	0
test-watchtower.sh	SP_UNSENT value renders	0	0	11	0	0	0
test-watchtower.sh	SP_UNSENT=0 renders as 0, not ?	0	0	11	0	0	0
test-watchtower.sh	SP_UNSENT_OLDEST_H renders	0	0	11	0	0	0
test-watchtower.sh	SP_UNSENT_OLDEST_H=0 renders as 0, not ?	0	0	11	0	0	0
test-watchtower.sh	a LANDED record renders a number, not ?	0	0	11	0	0	0
test-watchtower.sh	a directory of nothing but junk renders ?	0	0	11	0	0	0
test-watchtower.sh	a drain is not a halt	0	0	11	0	0	0
test-watchtower.sh	a drain stamp surfaces in the snapshot	0	0	11	0	0	0
test-watchtower.sh	a draining world does not call incident.sh for the routine sweep	0	0	11	0	0	0
test-watchtower.sh	a draining world still writes the prompt file	0	0	11	0	0	0
test-watchtower.sh	a halted --show names the halt	0	0	11	0	0	0
test-watchtower.sh	a halted world does not call incident.sh	0	0	11	0	0	0
test-watchtower.sh	a halted world does not write the prompt file	0	0	11	0	0	0
test-watchtower.sh	a missing gate.log renders ?	0	0	11	0	0	0
test-watchtower.sh	a missing ledger renders ?	0	0	11	0	0	0
test-watchtower.sh	a partition containing a colon still classifies	0	0	11	0	0	0
test-watchtower.sh	a row inside the window is reported	0	0	11	0	0	0
test-watchtower.sh	a row outside the window is not	0	0	11	0	0	0
test-watchtower.sh	a row with no ISO timestamp is ignored	0	0	11	0	0	0
test-watchtower.sh	a running world does not call incident.sh for the routine sweep	0	0	11	0	0	0
test-watchtower.sh	a running world has no drain banner	0	0	11	0	0	0
test-watchtower.sh	a running world has no halt banner	0	0	11	0	0	0
test-watchtower.sh	a running world writes the prompt file	0	0	11	0	0	0
test-watchtower.sh	a wider window reaches the older row	0	0	11	0	0	0
test-watchtower.sh	above threshold does not file a routine sweep bead	0	0	11	0	0	0
test-watchtower.sh	above threshold files the drain escalation	0	0	11	0	0	0
test-watchtower.sh	above threshold writes the prompt file	0	0	11	0	0	0
test-watchtower.sh	an empty epic is not a ghost	0	0	11	0	0	0
test-watchtower.sh	an old snapshot is unread, not clear	0	0	11	0	0	0
test-watchtower.sh	an unclassifiable key makes the ghost count unknown	0	0	11	0	0	0
test-watchtower.sh	an unparsable ledger renders ?	0	0	11	0	0	0
test-watchtower.sh	and SP_UNSENT=0 is not disguised as ?	0	0	11	0	0	0
test-watchtower.sh	and a numeric minutes field (not ?)	0	0	11	0	0	0
test-watchtower.sh	and carries its cheap figures, not its output	0	0	11	0	0	0
test-watchtower.sh	and does not claim no incidents are filed	0	0	11	0	0	0
test-watchtower.sh	and does not file a routine sweep bead	0	0	11	0	0	0
test-watchtower.sh	and does not name a RED bead	0	0	11	0	0	0
test-watchtower.sh	and ends with the ops directive	0	0	11	0	0	0
test-watchtower.sh	and is itself reported, not dropped	0	0	11	0	0	0
test-watchtower.sh	and it names that branch	0	0	11	0	0	0
test-watchtower.sh	and its total is not shown as ghosts	0	0	11	0	0	0
test-watchtower.sh	and its wait is not reported	0	0	11	0	0	0
test-watchtower.sh	and names its branch	0	0	11	0	0	0
test-watchtower.sh	and names the bead that landed	0	0	11	0	0	0
test-watchtower.sh	and names the class it does hold	0	0	11	0	0	0
test-watchtower.sh	and never a bare zero	0	0	11	0	0	0
test-watchtower.sh	and no 'no incidents' line	0	0	11	0	0	0
test-watchtower.sh	and no routine sweep bead	0	0	11	0	0	0
test-watchtower.sh	and nothing else is reported	0	0	11	0	0	0
test-watchtower.sh	and reports the stamp timestamp	0	0	11	0	0	0
test-watchtower.sh	and says no incidents are filed	0	0	11	0	0	0
